Element Type,Element Index,Element Name,Intact Loading %,Max Loading %,Cause Element,Cause Index,Cause Element Name
trafo,995,Unknown,41.11950136899313,83.85416964607396,trafo,994, 'HaroldsC' 
trafo,994,Unknown,41.11950136899313,83.85416964607396,trafo,995, 'HaroldsC' 
trafo,993,Unknown,19.101338894756687,38.36769167766315,trafo,992, 'HeustonT' 
trafo,992,Unknown,19.101338894756687,38.36769167766315,trafo,993, 'HeustonT' 
trafo,991,Unknown,24.974408411599256,25.838430652892853,line,299, 'Finglas220b' to  'North Wall'
trafo,990,Unknown,25.08223299265333,25.94268322529267,line,299, 'Finglas220b' to  'North Wall'
trafo,989,Unknown,75.01133667446437,75.35458091943518,line,299, 'Finglas220b' to  'North Wall'
trafo,988,Unknown,35.52725804351045,36.81374063984184,line,353,  'Iniscarra' to     'Macroom'
trafo,987,Unknown,36.486764174798545,68.19743866751395,trafo,1044, 'FrancisS' 
trafo,986,Unknown,44.19579923553589,92.92049787154818,trafo,883, 'Milltown' 
trafo,985,Unknown,35.5103001016833,40.912257550413585,trafo,984,INC2104'
trafo,984,Unknown,35.59400513460572,41.03128689873746,trafo,351,INC2103'
trafo,983,Unknown,123.38482990805146,123.505404617953,line,463,  'McDermott' to  'North Quays'
trafo,982,Unknown,83.30535945540005,83.51569853989153,line,560,    'Thurles' to    'Ikerin T'
trafo,981,Unknown,0.07035352648259648,0.07044729446168553,line,372,Knockraha to Lysaghtstown
trafo,980,Unknown,7.976920741958013,7.926070970653525,trafo,911, 'Liberty_' 
trafo,979,Unknown,68.3451418054194,68.31504215111339,trafo,816, 'Pelletst' 
trafo,978,Unknown,36.881977485374904,36.81365116998566,line,1015,      'Curraghmore' to    Cahir
trafo,977,Unknown,11.324323630009477,18.69859956664216,line,407, 'Kilpaddoge' to  'Knockanure' 110kV
trafo,976,Unknown,11.321137547580433,18.682367594422043,line,407, 'Kilpaddoge' to  'Knockanure' 110kV
trafo,975,Unknown,11.96664696962645,18.910582066046913,line,1023,   Coom Green to   'Killonan'
trafo,974,Unknown,11.952948005605343,18.891179215801774,line,1023,   Coom Green to   'Killonan'
trafo,973,Unknown,66.7692889850802,66.94627942799747,line,375,   'Kilbarry' to      'Marina'
trafo,972,Unknown,11.676006041570265,21.413050416593133,trafo,971, 'Kilbarry' 
trafo,971,Unknown,11.676006041570265,21.413050416593133,trafo,972, 'Kilbarry' 
trafo,970,Unknown,32.7174026335481,67.0467704402095,trafo,969, 'Kilcarbery' to  'Kilcarbery'
trafo,969,Unknown,32.7174026335481,67.0467704402095,trafo,970, 'Kilcarbery' to  'Kilcarbery'
trafo,968,Unknown,49.021319930995574,100.25165801235009,trafo,967, 'Kilteel' 
trafo,967,Unknown,49.021319930995574,100.25165801235009,trafo,968, 'Kilteel' 
trafo,966,Unknown,0.30675964825468327,0.30675964825570834,trafo,1020,GI_2101'
trafo,965,Unknown,3.8274170809612804,5.130096525048143,line,964, 'Kilpaddoge' to      'Shrownoen'
trafo,964,Unknown,6.919941773782265,8.074071974246582,line,964, 'Kilpaddoge' to      'Shrownoen'
trafo,963,Unknown,24.508707227060725,48.88946242787339,trafo,962, 'Kilkenny' 
trafo,962,Unknown,24.508707227060725,48.88946242787339,trafo,963, 'Kilkenny' 
trafo,961,Unknown,12.98535490311956,26.139553092481467,trafo,960,    'Kishoge' to     'Kishoge'
trafo,960,Unknown,12.98535490311956,26.139553092481467,trafo,961,    'Kishoge' to     'Kishoge'
trafo,959,Unknown,38.10123318408575,59.927557176618905,trafo,958,KLN21033'
trafo,958,Unknown,38.117233852595504,59.929729688106626,trafo,959,KLN2103'
trafo,957,Unknown,80.45836716124917,80.71086639012131,line,124, 'Clashavoon' to    'Clonkeen'
trafo,956,Unknown,66.11675504576667,139.43072336113818,trafo,955, 'Knockumb' 
trafo,955,Unknown,66.11675504576667,139.43072336113818,trafo,956, 'Knockumb' 
trafo,954,Unknown,9.755732626921983,17.01662226024795,trafo,953,BYH2103'
trafo,953,Unknown,9.755732626921983,17.01662226024795,trafo,954,BYH2101'
trafo,952,Unknown,18.381349323804923,27.401314103542173,trafo,951,KLS2102'
trafo,951,Unknown,18.381349323804923,27.401314103542173,trafo,952,KLS2101
trafo,950,Unknown,32.91907544417483,49.740600964465756,trafo,949, 'Kellysto' 
trafo,949,Unknown,32.91907544417483,49.740600964465756,trafo,950, 'Kellysto' 
trafo,948,Unknown,32.91907544417483,49.740600964465756,trafo,950, 'Kellysto' 
trafo,947,Unknown,42.60643559497317,86.67940722262227,trafo,946, 'Kinnegad' 
trafo,946,Unknown,42.60643559497317,86.67940722262227,trafo,947, 'Kinnegad' 
trafo,945,Unknown,5.861486759991909,6.760813854678993,line,391, 'Ballynahulla' to    'Glenlara'
trafo,944,Unknown,30.376805688185694,61.32090167448215,trafo,943, 'Killoter' 
trafo,943,Unknown,30.376805688185694,61.32090167448215,trafo,944, 'Killoter' 
trafo,942,Unknown,24.729867670577303,37.40882745070911,trafo,941, 'Kilmahud' 
trafo,941,Unknown,24.729867670577303,37.40882745070911,trafo,942, 'Kilmahud' 
trafo,940,Unknown,24.729867670577303,37.40882745070911,trafo,942, 'Kilmahud' 
trafo,939,Unknown,29.39242438369164,29.39190925600348,line,293,   'Frn St B' to  'Heuston Squa'
trafo,938,Unknown,1.25018360817118,8.16159808502477,line,40, 'Ballinknocka' to  'Kilpaddoge'
trafo,937,Unknown,1.25018360817118,8.16159808502477,line,40, 'Ballinknocka' to  'Kilpaddoge'
trafo,936,Unknown,14.814239882983266,20.420622696090796,line,144,     'Cashla' to      'Tynagh'
trafo,935,Unknown,41.13712694164031,55.44051168977359,trafo,934,WDT2102'
trafo,934,Unknown,41.13712694164031,55.44051168977359,trafo,935,WDT2101'
trafo,933,Unknown,41.13712694164031,55.44051168977359,trafo,935,WDT2101'
trafo,932,Unknown,41.13712694164031,55.44051168977359,trafo,935,WDT2101'
trafo,931,Unknown,22.047199088830432,22.030030965229276,line,464,Midleton to Lysaghtstown
trafo,930,Unknown,43.82916272084933,43.829162720850285,trafo,789,RAF2101'
trafo,929,Unknown,30.688233673115757,51.35705086796636,line,1051,Paddock to Woodland
trafo,928,Unknown,30.688233673115757,51.35705086796636,line,1051,Paddock to Woodland
trafo,927,Unknown,30.688233673115757,51.35705086796636,line,1051,Paddock to Woodland
trafo,926,Unknown,30.688233673115757,51.35705086796636,line,1051,Paddock to Woodland
trafo,925,Unknown,0.06048731814823875,4.739263971955564e-13,line,302,  'Fin_rural' to  'Poppintree'
trafo,924,Unknown,0.06048731814823875,4.739263971955564e-13,line,302,  'Fin_rural' to  'Poppintree'
trafo,923,Unknown,98.53887520449817,98.55289063447688,line,6, 'Ardnacrusha' to    'Limerick'
trafo,922,Unknown,72.05869401044552,72.16287823235916,line,255,   'Dunstown' to    'Woodland'
trafo,921,Unknown,18.718906899701253,30.924129104894142,trafo,920,CNB4102'
trafo,920,Unknown,18.718906899701253,30.924129104894142,trafo,921,CNB4101'
trafo,919,Unknown,86.96760153546683,87.1520369355254,line,427,     'LouthA' to   'Ratrussan'
trafo,918,Unknown,17.639053157081662,18.358732886819343,line,427,     'LouthA' to   'Ratrussan'
trafo,917,Unknown,102.32259295192394,102.32259295192404,line,1003,     'Test_PV' to      'Cashla'
trafo,916,Unknown,30.325429988590447,30.324884205397996,line,212, 'Castleview' to   'Cow Cross'
trafo,915,Unknown,40.73243429683583,81.3312904741295,trafo,914, 'Letterke' 
trafo,914,Unknown,40.73243429683583,81.3312904741295,trafo,915, 'Letterke' 
trafo,913,Unknown,0.8151134601405525,1.8231969527328387,line,447, 'Letterkenny' to     'Lenalea'
trafo,912,Unknown,52.51118551167161,106.70410192315055,line,450, 'Liberty St' to      'Marina' 2
trafo,911,Unknown,52.51008675662108,106.7062713696915,line,449, 'Liberty St' to      'Marina'
trafo,910,Unknown,0.08042457176278484,0.08151486671712303,line,560,    'Thurles' to    'Ikerin T'
trafo,909,Unknown,0.08042457176278484,0.08151486671712303,line,560,    'Thurles' to    'Ikerin T'
trafo,908,Unknown,4.927928520468808,6.058681908664733,line,529, 'Shannonbridg' to    'Timoney'
trafo,907,Unknown,11.944560508375233,14.607467253184769,line,529, 'Shannonbridg' to    'Timoney'
trafo,906,Unknown,35.951692736541894,61.951267728169945,line,940,   'Rosspile' to     'Wexford'
trafo,905,Unknown,92.3828012069946,208.77112860194114,trafo,904,  'Barnakyle' to   'Barnakyle'
trafo,904,Unknown,92.3828012069946,208.77112860194114,trafo,905,  'Barnakyle' to   'Barnakyle'
trafo,903,Unknown,27.150913455474633,55.30655009036474,trafo,902, 'Aungierstown' to  'Aungierstown'
trafo,902,Unknown,27.150913455474633,55.30655009036474,trafo,903, 'Aungierstown' to  'Aungierstown'
trafo,901,Unknown,41.2291447731156,83.07951654087108,trafo,900, 'MiseryHi' 
trafo,900,Unknown,41.2291447731156,83.07951654087108,trafo,901, 'MiseryHi' 
trafo,899,Unknown,47.81690586190458,96.40702356059447,trafo,898, 'Macetown' 
trafo,898,Unknown,47.81690586190458,96.40702356059447,trafo,899, 'Macetown' 
trafo,897,Unknown,11.750341062669253,23.486487571139165,trafo,896, 'Macetown' 
trafo,896,Unknown,11.750341062669253,23.486487571139165,trafo,897, 'Macetown' 
trafo,895,Unknown,43.010234150130614,93.9116279792819,trafo,1043, 'Finglas-' 
trafo,894,Unknown,33.99666478890881,75.02558449511555,trafo,1042, 'Finglas-' 
trafo,893,Unknown,37.49447053682589,75.88278513091595,trafo,892,   'Midleton' to    'Midleton'
trafo,892,Unknown,37.49447053682589,75.88278513091595,trafo,893, 'Midleton' 
trafo,891,Unknown,51.81238792396658,51.769839159580236,line,391, 'Ballynahulla' to    'Glenlara'
trafo,890,Unknown,73.99831147645871,148.8736093011759,trafo,889, 'MeathHil' 
trafo,889,Unknown,73.99831147645871,148.8736093011759,trafo,890, 'MeathHil' 
trafo,888,Unknown,22.36039503360946,39.03585401677879,trafo,1324,Rathcobican'
trafo,887,Unknown,19.689368657748357,34.39981815507055,trafo,1324,Rathcobican'
trafo,886,Unknown,22.358884388011585,39.02999861891567,trafo,1324,Rathcobican'
trafo,885,Unknown,19.68805056400111,34.394662298935465,trafo,1324,Rathcobican'
trafo,884,Unknown,57.72965125490863,57.96453923401682,line,463,  'McDermott' to  'North Quays'
trafo,883,Unknown,47.56221758710328,92.93914784479533,trafo,986, 'Inchicor' 
trafo,882,Unknown,27.062770131392778,27.1702808729944,line,463,  'McDermott' to  'North Quays'
trafo,881,Unknown,5.532988276574111,6.944699053891183,line,58, 'Ballyvouskil' to  'Clashavoon'
trafo,880,Unknown,11.94788988977718,12.905168957040903,line,58, 'Ballyvouskil' to  'Clashavoon'
trafo,879,Unknown,15.03050401191637,21.07025536314586,line,144,     'Cashla' to      'Tynagh'
trafo,878,Unknown,12.94272944482234,21.352352966081007,line,141,     'Cashla' to       'Ennis'
trafo,877,Unknown,17.16867049852592,17.94367313682898,line,141,     'Cashla' to       'Ennis'
trafo,876,Unknown,0.06173381142551696,0.06202937359677074,trafo,875,MP4202
trafo,875,Unknown,15.029452125097507,21.067961755341916,line,144,     'Cashla' to      'Tynagh'
trafo,874,Unknown,35.423985467695516,71.33930779776493,trafo,873, 'MarinaT1' 
trafo,873,Unknown,35.423985467695516,71.33930779776493,trafo,874, 'MarinaT1' 
trafo,872,Unknown,36.56081118685905,76.06105070675859,trafo,871, 'MungretT' 
trafo,871,Unknown,36.568519637128965,76.05967792925726,trafo,872, 'MungretT' 
trafo,870,Unknown,0.0703906441263907,0.07121594242066497,line,953,  'Shanonagh' to   'Mullingar'
trafo,869,Unknown,0.0703906441263907,0.07121594242066497,line,953,  'Shanonagh' to   'Mullingar'
trafo,868,Unknown,29.580351338193868,58.78075790419026,trafo,867, 'Mullinga' 
trafo,867,Unknown,29.580351338193868,58.78075790419026,trafo,868, 'Mullinga' 
trafo,866,Unknown,25.238365255455875,49.387678770532325,trafo,865, 'Mallow' 
trafo,865,Unknown,25.238365255455875,49.387678770532325,trafo,866, 'Mallow' 
trafo,864,Unknown,33.85168991128764,67.2083537824081,trafo,863, 'Moy' 
trafo,863,Unknown,33.85168991128764,67.2083537824081,trafo,864, 'Moy' 
trafo,862,Unknown,14.323676892885914,19.081474323481505,trafo,861, 'Mullagharlin' to  'Mullagharlin'
trafo,861,Unknown,14.323676892885914,19.081474323481505,trafo,862, 'Mullagharlin' to  'Mullagharlin'
trafo,860,Unknown,16.519566299493533,21.95441876814965,trafo,862, 'Mullagharlin' to  'Mullagharlin'
trafo,859,Unknown,16.519566299493533,21.95441876814965,trafo,862, 'Mullagharlin' to  'Mullagharlin'
trafo,858,Unknown,0.6680621089629537,2.1141964835614333,line,274,   'Drumkeen' to  'Letterkenny'
trafo,857,Unknown,29.629216646278735,59.66320397312727,trafo,856, 'MonreadT' 
trafo,856,Unknown,29.629216646278735,59.66320397312727,trafo,857, 'MonreadT' 
trafo,855,Unknown,2.492593223117603,2.5431811813839658,line,664,  'Cath Fall' to     'Clogher'
trafo,854,Unknown,0.03853309109556121,0.03854256205584527,line,158,  'Cath_Fall' to     'Clogher'
trafo,853,Unknown,4.323986307461438,4.422205554117956,line,158,  'Cath_Fall' to     'Clogher'
trafo,852,Unknown,58.76968939751864,122.03314762983123,trafo,851, 'Newbury ' 
trafo,851,Unknown,58.76968939751864,122.03314762983123,trafo,852, 'Newbury ' 
trafo,850,Unknown,53.31110652651226,111.34230140146566,trafo,849, 'Bancroft' 
trafo,849,Unknown,53.31110652651226,111.34230140146566,trafo,850, 'Bancroft' 
trafo,848,Unknown,51.096646016577374,101.49220129130842,trafo,847, 'Newbridg' 
trafo,847,Unknown,51.096646016577374,101.49220129130842,trafo,848, 'Newbridg' 
trafo,846,Unknown,50.32412919924762,101.79952532597467,trafo,845, 'NorthQua' 
trafo,845,Unknown,50.32412919924762,101.79952532597467,trafo,846, 'NorthQua' 
trafo,844,Unknown,68.78443630534532,138.25351104557774,trafo,843, 'Navan' 
trafo,843,Unknown,68.78443630534532,138.25351104557774,trafo,844, 'Navan' 
trafo,842,Unknown,70.89409552479144,71.24502117968777,line,103,    'Belcamp' to  'Shellybanks'
trafo,841,Unknown,57.1106191185373,57.54543839470841,line,103,    'Belcamp' to  'Shellybanks'
trafo,840,Unknown,61.12254665053145,61.146011084099584,line,567, 'Ardnacrusha' to    'Singland'
trafo,839,Unknown,6.500260837878158,12.885092194824669,trafo,838, 'Nangor' 
trafo,838,Unknown,6.500260837878158,12.885092194824669,trafo,839, 'Nangor' 
trafo,837,Unknown,0.06272956543548174,1.5729189554191743,line,203,  'Cow Cross' to    'Oldcourt'
trafo,836,Unknown,0.07890321222226425,1.7070233367714505,line,203,  'Cow Cross' to    'Oldcourt'
trafo,835,Unknown,58.7169448730837,59.26271207851042,line,965, 'Tralee' to      'Shrownoen'
trafo,834,Unknown,11.722222090754393,16.875449382803744,line,84, 'Bellacorick' to         'Moy'
trafo,833,Unknown,11.722222090754393,16.875449382803744,line,84, 'Bellacorick' to         'Moy'
trafo,832,Unknown,11.035807588311739,13.204584464830152,line,204,   'Cunghill' to       'Sligo'
trafo,831,Unknown,54.72382068358623,134.78525322832493,line,144,     'Cashla' to      'Tynagh'
trafo,830,Unknown,81.80981075676478,81.9065640286089,line,103,    'Belcamp' to  'Shellybanks'
trafo,829,Unknown,14.121405540804913,14.079830585512829,line,74,     'Baroda' to     'Monread'
trafo,828,Unknown,0.04964759296036341,0.049647632743077326,trafo,827, 'Pollahoney' to  'Pollahoney'
trafo,827,Unknown,0.04964759296036341,0.049647632743077326,trafo,828, 'Pollahoney' to  'Pollahoney'
trafo,826,Unknown,0.04964759296036341,0.049647632743077326,trafo,828, 'Pollahoney' to  'Pollahoney'
trafo,825,Unknown,0.04964759296036341,0.049647632743077326,trafo,828, 'Pollahoney' to  'Pollahoney'
trafo,824,Unknown,29.099254957938463,34.66573584187236,line,463,  'McDermott' to  'North Quays'
trafo,823,Unknown,29.099254957938463,34.66573584187236,line,463,  'McDermott' to  'North Quays'
trafo,822,Unknown,104.12255097856796,104.1225509785686,trafo,1069,DSN4201'
trafo,821,Unknown,37.906547970503915,37.8756713432777,line,112,     'Banoge' to    'Tullabeg'
trafo,820,Unknown,0.0704018274147332,0.07075065165616043,line,982, 'Portlaoise' to  'Kilcormac'
trafo,819,Unknown,0.0704018274147332,0.07075065165616043,line,982, 'Portlaoise' to  'Kilcormac'
trafo,818,Unknown,52.933408502984356,106.70057653654088,trafo,817, 'Portlaoi' 
trafo,817,Unknown,52.933408502984356,106.70057653654088,trafo,818, 'Portlaoi' 
trafo,816,Unknown,33.2842666834024,66.75489539024983,trafo,815, 'Pelletst' 
trafo,815,Unknown,33.2842666834024,66.75489539024983,trafo,816, 'Pelletst' 
trafo,814,Unknown,38.84139357614915,52.08630384706683,trafo,813, 'PlatinT1' 
trafo,813,Unknown,38.84139357614915,52.08630384706683,trafo,814, 'PlatinT1' 
trafo,812,Unknown,38.84139357614915,52.08630384706683,trafo,814, 'PlatinT1' 
trafo,811,Unknown,38.84139357614915,52.08630384706683,trafo,814, 'PlatinT1' 
trafo,810,Unknown,35.24972400800344,70.98224764002644,trafo,809, 'PotteryR' 
trafo,809,Unknown,35.24972400800344,70.98224764002644,trafo,810, 'PotteryR' 
trafo,808,Unknown,64.02323323942626,137.59309970277397,trafo,807, 'Ryebrook' 
trafo,807,Unknown,64.02323323942626,137.59309970277397,trafo,808, 'Ryebrook' 
trafo,806,Unknown,49.83805752835625,104.66878031090592,trafo,805, 'Ryebrook' 
trafo,805,Unknown,49.83805752835625,104.66878031090592,trafo,806, 'Ryebrook' 
trafo,804,Unknown,49.83805752835627,104.66878031090276,trafo,803, 'Ryebrook' 
trafo,803,Unknown,49.83805752835627,104.66878031090276,trafo,804, 'Ryebrook' 
trafo,802,Unknown,67.17620599783251,67.51442786414323,line,463,  'McDermott' to  'North Quays'
trafo,801,Unknown,20.963462317659598,41.993280512595696,trafo,800, 'Ringsend' 
trafo,800,Unknown,20.963462317659598,41.993280512595696,trafo,801, 'Ringsend' 
trafo,799,Unknown,64.94644113154422,65.27785702259817,line,463,  'McDermott' to  'North Quays'
trafo,798,Unknown,605.5001929312328,605.7059544238084,line,357, 'Inch_Country' to  'YellowMeadow'
trafo,797,Unknown,59.023476359576634,119.01839657917456,trafo,796, 'Rathkeal' 
trafo,796,Unknown,59.023476359576634,119.01839657917456,trafo,797, 'Rathkeal' 
trafo,795,Unknown,19.44583942121919,26.03159441921975,trafo,794, 'Rathmull' 
trafo,794,Unknown,19.44583942121919,26.03159441921975,trafo,795, 'Rathmull' 
trafo,793,Unknown,19.44583942121919,26.03159441921975,trafo,795, 'Rathmull' 
trafo,792,Unknown,19.44583942121919,26.03159441921975,trafo,795, 'Rathmull' 
trafo,791,Unknown,17.78105588814017,34.43377384640501,trafo,790, 'Richmond' 
trafo,790,Unknown,17.78105588814017,34.43377384640501,trafo,791, 'Richmond' 
trafo,789,Unknown,5.732106226465621,11.747110090462229,line,371,  'Knockraha' to     'Raffeen'
trafo,788,Unknown,5.688449317763486,11.632076733716044,line,371,  'Knockraha' to     'Raffeen'
trafo,787,Unknown,23.389733185305456,47.02156514154755,trafo,786, 'Rinawade' 
trafo,786,Unknown,23.389733185305456,47.02156514154755,trafo,787, 'Rinawade' 
trafo,785,Unknown,0.11355476903217075,0.11355658427740116,line,524,   'RaffeenB' to      'Trabeg'
trafo,784,Unknown,9.025766688463086,9.643065656449982,line,427,     'LouthA' to   'Ratrussan'
trafo,783,Unknown,8.895045094882887,9.50841940380483,line,427,     'LouthA' to   'Ratrussan'
trafo,782,Unknown,24.49035532177551,24.491622124285342,line,28,     'Arklow' to  'Pollahoney'
trafo,781,Unknown,52.32190294605703,81.85068027336166,line,982, 'Portlaoise' to  'Kilcormac'
trafo,780,Unknown,26.432819030706273,52.89249988490874,trafo,779, 'SH_TIE2 ' 
trafo,779,Unknown,26.432819030706273,52.89249988490874,trafo,780, 'Shannonbridg' to  'Shannonbridg'
trafo,778,Unknown,52.31305061126748,81.8428786518368,line,982, 'Portlaoise' to  'Kilcormac'
trafo,777,Unknown,57.27410767826269,57.54184753476578,line,324,     'Galway' to  'Knockranny A'
trafo,776,Unknown,6.741709703768869,7.949901482253881,line,324,     'Galway' to  'Knockranny A'
trafo,775,Unknown,27.91379064036835,54.9918282306343,trafo,774, 'Shankill' 
trafo,774,Unknown,27.91379064036835,54.9918282306343,trafo,775, 'Shankill' 
trafo,773,Unknown,36.32917935759477,72.29142236923434,trafo,772, 'Sligo' 
trafo,772,Unknown,36.32917935759477,72.29142236923434,trafo,773, 'Sligo' 
trafo,771,Unknown,3.0448956841535235,3.4763536511426274,line,447, 'Letterkenny' to     'Lenalea'
trafo,770,Unknown,0.6171518172014967,1.049193479203748,line,445, 'Letterkenny' to    'Golagh T'
trafo,769,Unknown,1.7185381441672205,2.1474583482394274,line,445, 'Letterkenny' to    'Golagh T'
trafo,768,Unknown,2.479019140223145,2.8559344561696043,line,447, 'Letterkenny' to     'Lenalea'
trafo,767,Unknown,49.65124644037023,49.87972383601656,line,546, 'Shantallow' to    'Somrst T'
trafo,766,Unknown,36.11258150081644,36.20609798236008,line,503, 'North Wall' to  'Poolbeg Nort'
trafo,765,Unknown,7.663925382802164,15.287746606077851,trafo,764, 'Stevenst' 
trafo,764,Unknown,7.663925382802164,15.287746606077851,trafo,765, 'Stevenst' 
trafo,763,Unknown,19.960433273585952,80.90395504706215,line,287,   'Flagford' to   'Srananagh'
trafo,762,Unknown,81.22072147901494,81.68345123311465,line,40, 'Ballinknocka' to  'Kilpaddoge'
trafo,761,Unknown,64.29510151313511,64.29510151314851,line,16,   'Aghada_B' to    'Glanagow'
trafo,760,Unknown,81.22072147901494,81.68345123311465,line,40, 'Ballinknocka' to  'Kilpaddoge'
trafo,759,Unknown,37.344370036736166,75.29950011167948,trafo,758, 'Singland' 
trafo,758,Unknown,37.344370036736166,75.29950011167948,trafo,759, 'Singland' 
trafo,757,Unknown,28.55073503295683,38.2496097570176,trafo,756, 'Cloghran' 
trafo,756,Unknown,28.55073503295683,38.2496097570176,trafo,757, 'Cloghran' 
trafo,755,Unknown,28.55073503295683,38.2496097570176,trafo,757, 'Cloghran' 
trafo,754,Unknown,28.55073503295683,38.2496097570176,trafo,757, 'Cloghran' 
trafo,753,Unknown,36.12705617671779,36.21597067401554,line,503, 'North Wall' to  'Poolbeg Nort'
trafo,752,Unknown,20.58277834743945,41.23596517650803,trafo,751, 'Taney' 
trafo,751,Unknown,20.58277834743945,41.23596517650803,trafo,752, 'Taney' 
trafo,750,Unknown,4.472524366711103,10.32795302012301,line,40, 'Ballinknocka' to  'Kilpaddoge'
trafo,749,Unknown,4.437168524909138,10.29480941579037,line,40, 'Ballinknocka' to  'Kilpaddoge'
trafo,748,Unknown,79.26203056854548,79.3581460457405,line,546, 'Shantallow' to    'Somrst T'
trafo,747,Unknown,74.64778690035205,74.63198987270695,line,974, 'Shannonbridge' to  'Castlelost'
trafo,746,Unknown,30.15550979004499,30.122702623277803,line,144,     'Cashla' to      'Tynagh'
trafo,745,Unknown,57.09079748460233,57.20802110973852,line,524,   'RaffeenB' to      'Trabeg'
trafo,744,Unknown,34.73694350516816,70.0082381075527,trafo,743,     'Trabeg' to      'Trabeg'
trafo,743,Unknown,34.73694350516816,70.0082381075527,trafo,744, 'IPS Tram' 
trafo,742,Unknown,10.095023974012836,14.090012307874753,line,287,   'Flagford' to   'Srananagh'
trafo,741,Unknown,77.75855476511069,77.81697368057459,line,979,  'Coolcarrigan' to     'Timahoe'
trafo,740,Unknown,68.63101958935265,68.97748144208047,line,62,  'Booltiagh' to    'Tulbrk T'
trafo,739,Unknown,1.538135731518744,1.7085284827677953,line,503, 'North Wall' to  'Poolbeg Nort'
trafo,738,Unknown,24.685423845317512,49.844203574284194,trafo,737, 'TrinityT' 
trafo,737,Unknown,24.685423845317512,49.844203574284194,trafo,738, 'TrinityT' 
trafo,736,Unknown,52.027852139797105,52.01600329408945,line,262, 'Dardistown' to   'Fin_rural'
trafo,735,Unknown,0.040605751806773206,0.04060575180699526,trafo,788,RAF2102'
trafo,734,Unknown,0.04127096134107232,0.04135984459422637,line,494,        'Moy' to      'Tonroe'
trafo,733,Unknown,0.04127113732817902,0.04136002096027962,line,494,        'Moy' to      'Tonroe'
trafo,732,Unknown,24.081441415887785,47.2964415080495,trafo,731, 'Trien' 
trafo,731,Unknown,24.081441415887785,47.2964415080495,trafo,732, 'Trien' 
trafo,730,Unknown,19.21784388862902,20.407113074454443,line,167,      'Cahir' to   'Tipperary'
trafo,729,Unknown,10.281873289227098,16.177793051465926,trafo,728, 'Cauteen' 
trafo,728,Unknown,10.281873289227098,16.177793051465926,trafo,729, 'Cauteen' 
trafo,727,Unknown,15.59176353835252,15.571312108978022,line,1013,  Flanagan to     Kill Hill
trafo,726,Unknown,26.810278425601275,53.444662606629336,trafo,725, 'Tralee' 
trafo,725,Unknown,26.810278425601275,53.444662606629336,trafo,726, 'Tralee' 
trafo,724,Unknown,83.4387820266426,85.06240679380858,line,1057,     'Arklow' to      Kish DC
trafo,723,Unknown,38.5150093917417,76.58004271714225,trafo,722, 'Thurles' 
trafo,722,Unknown,38.5150093917417,76.58004271714225,trafo,723, 'Thurles' 
trafo,721,Unknown,10.37177767107774,20.6972586969256,trafo,720, 'Thornsbe' 
trafo,720,Unknown,10.37177767107774,20.6972586969256,trafo,721, 'Thornsbe' 
trafo,719,Unknown,32.60856841750437,66.43055787740015,trafo,718, 'YellowMeadow' to  'YellowMeadow'
trafo,718,Unknown,32.60856841750437,66.43055787740015,trafo,719, 'YellowMeadow' to  'YellowMeadow'
trafo,717,Unknown,166.6788520080011,168.5856346639947,line,494,        'Moy' to      'Tonroe'
trafo,716,Unknown,56.551528769649515,56.606305542841696,line,445, 'Letterkenny' to    'Golagh T'
trafo,715,Unknown,0.1946741807761758,0.8501730398270574,line,447, 'Letterkenny' to     'Lenalea'
trafo,714,Unknown,44.27210222057199,44.272102355551155,line,376,   'Kilbarry' to   'Knockraha'
trafo,713,Unknown,38.31388004089824,58.148155343825415,trafo,712, 'Waterfor' 
trafo,712,Unknown,39.86001210695393,116.51979164716192,trafo,713,  'Waterford' to   'Waterford'
trafo,711,Unknown,19.125352047723982,22.4738055766849,trafo,710,WOO4204'
trafo,710,Unknown,19.125352047723982,22.4738055766849,trafo,711,WOO4201'
trafo,709,Unknown,19.109953378657334,22.455708536593395,trafo,711,WOO4201'
trafo,708,Unknown,53.57330300772779,53.77956165375255,line,9,     'Aghada' to   'Whitegate'
trafo,707,Unknown,26.332678868869756,53.03071391166433,trafo,706, 'WexfordT' 
trafo,706,Unknown,26.332678868869756,53.03071391166433,trafo,707, 'WexfordT' 
trafo,705,Unknown,21.611537953921733,43.12882100794779,trafo,704, 'Wexford' 
trafo,704,Unknown,21.611537953921733,43.12882100794779,trafo,705, 'Wexford' 
trafo,703,Unknown,67.3436486558937,140.00516224572553,trafo,702, 'WolfeTon' 
trafo,702,Unknown,67.3436486558937,140.00516224572553,trafo,703, 'WolfeTon' 
trafo,701,Unknown,0.6626781530896736,1.1434325017811098,trafo,700, 'KILGARVA' 
trafo,700,Unknown,0.6626781530896736,1.1434325017811098,trafo,701, 'KILGARVA' 
trafo,699,Unknown,1.2946411326477083,1.2642499291584472,trafo,701, 'KILGARVA' 
trafo,698,Unknown,57.51148846740901,57.719839505589796,line,357, 'Inch_Country' to  'YellowMeadow'
trafo,697,Unknown,14.625223213579009,16.01788439265558,line,950,  'Woodhouse' to   'Lyrencarriga'
trafo,692,Unknown,75.81949994910875,75.9740343219053,line,16,   'Aghada_B' to    'Glanagow'
trafo,674,Unknown,0.14218810602224108,0.14265760445047093,trafo,976,KNO2102
