Bus_ID,Bus_Name,Cum_sOTDF,Avg_sOTDF,Med_sOTDF,Max_sOTDF,Min_sOTDF,Circuit_Involved_max,Scaled_OTDF_Contribution_max,Cont_Loading_x,Percent Reduction_max,Circuit_Involved_min,Scaled_OTDF_Contribution_min,Cont_Loading_y,Percent Reduction_min
1722,Clashavoon,11.146567437328681,0.7961833883806201,2.0219135879522914,2.8716620051841515,-3.8400902014226923,''McDermott' to  'North Quays'',2.8716620051841515,131.49792174241549,81.85223718220705,''Coolnabacky' to  'Portlaoise'',-3.8400902014226923,174.04345554205617,-290.7887961987612
1723,Clashavoon,12.973886682986572,0.8649257788657715,2.179300187959197,2.871558955119204,-4.0637977219261785,''McDermott' to  'North Quays'',2.871558955119204,131.49792174241549,81.84929990116822,''Coolnabacky' to  'Portlaoise'',-4.0637977219261785,174.04345554205617,-307.7289296788857
1724,Clonfad,214.28045241121842,11.904469578401024,2.7757179147060373,65.03205353308562,-2.4903081217500365,''Maynooth B' to    'Rinawade'',65.03205353308562,147.90307329116044,1684.9650392128008,''Shannonbridg' to    'Dallow T'',-2.4903081217500365,205.21591123058096,-227.2640479142408
1725,Cabra,-50.30452986700248,-3.144033116687655,-0.05871124877675715,2.9385054766795515,-49.3931738950723,''Ratrussan' to    'Shankill'',2.9385054766795515,111.9120617296248,29.71306196503663,''Fin_urban' to   'McDermott'',-49.3931738950723,127.2086919391522,-1257.1642771868308
1726,Ardnagappary,-110.4394074670854,-6.4964357333579645,-3.5296016049871843,2.8708073300580885,-22.8619711263749,''McDermott' to  'North Quays'',2.8708073300580885,131.49792174241549,81.82787600355651,''Flagford' to       'Sligo'',-22.8619711263749,124.72419071880961,-448.6498397446642
1727,Coolderrig,2.2468125537530996,0.14042578460956873,1.4189135332813425,2.872978194831672,-4.638503924106635,''McDermott' to  'North Quays'',2.872978194831672,131.49792174241549,81.88975311096577,''Maynooth B' to    'Rinawade'',-4.638503924106635,147.90307329116044,-120.18253340861756
1728,Boggeragh,12.912481793626672,0.8608321195751114,2.1781548361078187,2.871553089913174,-4.078473082096027,''McDermott' to  'North Quays'',2.871553089913174,131.49792174241549,1.9472561233136227,''Coolnabacky' to  'Portlaoise'',-4.078473082096027,174.04345554205617,-7.347554909412521
1729,Banoge,-3.4499399714511694,-0.1916633317472872,1.559433579361354,2.8724417481812976,-7.235936571288621,''McDermott' to  'North Quays'',2.8724417481812976,131.49792174241549,81.87446253763827,''Cahir' to        'Doon'',-7.235936571288621,140.62618463459307,-372.08473887229434
1730,Ballyadam,12.952699517443502,0.7619235010260884,2.08216534012256,2.8714604728400435,-5.389990870181079,''McDermott' to  'North Quays'',2.8714604728400435,131.49792174241549,81.84649281772403,''Coolnabacky' to  'Portlaoise'',-5.389990870181079,174.04345554205617,-408.1542032740772
1731,Clonee,2.9175465649622496,0.1823466603101406,1.3774486939447348,3.053604835729212,-3.6317562242639703,''Ratrussan' to    'Shankill'',3.053604835729212,111.9120617296248,30.876903385350413,''Maynooth B' to    'Rinawade'',-3.6317562242639703,147.90307329116044,-94.09793995994585
1732,Cloghboola,2.6665724010404794,0.20512095392619073,-1.243813782345426,2.87196856338883,-2.490355258271214,''McDermott' to  'North Quays'',2.87196856338883,131.49792174241549,81.86097514469505,''Shannonbridg' to    'Dallow T'',-2.490355258271214,205.21591123058096,-227.26834956531513
1733,Brinny,12.69356161777378,0.7933476011108612,2.126684395212625,2.8714296752289448,-4.711477277675349,''McDermott' to  'North Quays'',2.8714296752289448,131.49792174241549,81.84561497995489,''Coolnabacky' to  'Portlaoise'',-4.711477277675349,174.04345554205617,-356.7741209270166
1734,Deenes,-0.693522353072086,-0.04623482353813906,-1.1955811752500294,3.742217597844982,-5.228847978555617,''Coolnabacky' to  'Portlaoise'',3.742217597844982,174.04345554205617,3.6741604240378916,''Blundelstown' to     'Corduff'',-5.228847978555617,133.73709145882745,-3.044120761124829
