DateTime,Season,IE Demand,IE Demand factor of Peak,IE Demand factor of Winter Peak,Wind CF,IE Wind Availability,IE Wind Generation,Solar CF,IE Solar Availability,IE Solar Generation,IE Hydro,EWIC I/C,Interconnector cf,   'EASTWEST',  'Greenlink',Celtic,IE Wind Penetration,IE Solar Penetration,,non wind/solar/int compared to demand,AI Oversupply,AI Oversupply Percentage,SNSP,
11/07/2023 04:00,summer,,,0.51468377,0.188,,,0,,,,,,,,,,,,,,,,4587
11/07/2023 05:00,summer,,,0.513013858,0.25,,,0,,,,,,,,,,,,,,,,4588
11/07/2023 06:00,summer,,,0.542946655,0.213,,,0.021,,,,,,,,,,,,,,,,4589
11/07/2023 07:00,summer,,,0.615406782,0.183,,,0.151,,,,,,,,,,,,,,,,4590
11/07/2023 08:00,summer,,,0.693851991,0.165,,,0.368,,,,,,,,,,,,,,,,4591
11/07/2023 09:00,summer,,,0.730457046,0.242,,,0.682,,,,,,,,,,,,,,,,4592
11/07/2023 10:00,summer,,,0.726725606,0.211,,,0.914,,,,,,,,,,,,,,,,4593
11/07/2023 11:00,summer,,,0.728495269,0.233,,,0.942,,,,,,,,,,,,,,,,4594
11/07/2023 12:00,summer,,,0.723738607,0.266,,,0.905,,,,,,,,,,,,,,,,4595
11/07/2023 13:00,summer,,,0.724161627,0.272,,,0.892,,,,,,,,,,,,,,,,4596
11/07/2023 14:00,summer,,,0.708556081,0.272,,,0.797,,,,,,,,,,,,,,,,4597
11/07/2023 15:00,summer,,,0.710274021,0.239,,,0.703,,,,,,,,,,,,,,,,4598
11/07/2023 16:00,summer,,,0.710310966,0.322,,,0.588,,,,,,,,,,,,,,,,4599
11/07/2023 17:00,summer,,,0.736610227,0.306,,,0.498,,,,,,,,,,,,,,,,4600
11/07/2023 18:00,summer,,,0.738557226,0.18,,,0.367,,,,,,,,,,,,,,,,4601
11/07/2023 19:00,summer,,,0.712017822,0.175,,,0.206,,,,,,,,,,,,,,,,4602
11/07/2023 20:00,summer,,,0.689612558,0.12,,,0.068,,,,,,,,,,,,,,,,4603
11/07/2023 21:00,summer,,,0.669239267,0.183,,,0,,,,,,,,,,,,,,,,4604
11/07/2023 22:00,summer,,,0.648747751,0.155,,,0,,,,,,,,,,,,,,,,4605
11/07/2023 23:00,summer,,,0.60304685,0.091,,,0,,,,,,,,,,,,,,,,4606
12/07/2023 00:00,summer,,,0.559346518,0.084,,,0,,,,,,,,,,,,,,,,4607
12/07/2023 01:00,summer,,,0.524631197,0.062,,,0,,,,,,,,,,,,,,,,4608
12/07/2023 02:00,summer,,,0.509326752,0.108,,,0,,,,,,,,,,,,,,,,4609
12/07/2023 03:00,summer,,,0.500705649,0.063,,,0,,,,,,,,,,,,,,,,4610
12/07/2023 04:00,summer,,,0.494458258,0.07,,,0,,,,,,,,,,,,,,,,4611
12/07/2023 05:00,summer,,,0.501749343,0.056,,,0,,,,,,,,,,,,,,,,4612
12/07/2023 06:00,summer,,,0.53492406,0.067,,,0.022,,,,,,,,,,,,,,,,4613
12/07/2023 07:00,summer,,,0.606189018,0.015,,,0.158,,,,,,,,,,,,,,,,4614
12/07/2023 08:00,summer,,,0.679862786,0,,,0.366,,,,,,,,,,,,,,,,4615
12/07/2023 09:00,summer,,,0.720734983,0.005,,,0.694,,,,,,,,,,,,,,,,4616
12/07/2023 10:00,summer,,,0.719652496,0.015,,,0.908,,,,,,,,,,,,,,,,4617
12/07/2023 11:00,summer,,,0.722473243,0.011,,,0.949,,,,,,,,,,,,,,,,4618
12/07/2023 12:00,summer,,,0.726400491,0.018,,,0.942,,,,,,,,,,,,,,,,4619
12/07/2023 13:00,summer,,,0.725870331,0.005,,,0.917,,,,,,,,,,,,,,,,4620
12/07/2023 14:00,summer,,,0.711580025,0.006,,,0.88,,,,,,,,,,,,,,,,4621
12/07/2023 15:00,summer,,,0.710100379,0.005,,,0.8,,,,,,,,,,,,,,,,4622
12/07/2023 16:00,summer,,,0.714258533,0.001,,,0.688,,,,,,,,,,,,,,,,4623
12/07/2023 17:00,summer,,,0.738191471,0,,,0.535,,,,,,,,,,,,,,,,4624
12/07/2023 18:00,summer,,,0.738972857,0,,,0.338,,,,,,,,,,,,,,,,4625
12/07/2023 19:00,summer,,,0.714794235,0,,,0.142,,,,,,,,,,,,,,,,4626
12/07/2023 20:00,summer,,,0.690715365,0,,,0.063,,,,,,,,,,,,,,,,4627
12/07/2023 21:00,summer,,,0.672946692,0,,,0,,,,,,,,,,,,,,,,4628
12/07/2023 22:00,summer,,,0.652586331,0.004,,,0,,,,,,,,,,,,,,,,4629
12/07/2023 23:00,summer,,,0.617207849,0.111,,,0,,,,,,,,,,,,,,,,4630
13/07/2023 00:00,summer,,,0.570400446,0.111,,,0,,,,,,,,,,,,,,,,4631
13/07/2023 01:00,summer,,,0.539649319,0.046,,,0,,,,,,,,,,,,,,,,4632
13/07/2023 02:00,summer,,,0.522364624,0.086,,,0,,,,,,,,,,,,,,,,4633
13/07/2023 03:00,summer,,,0.512633325,0.076,,,0,,,,,,,,,,,,,,,,4634
13/07/2023 04:00,summer,,,0.509450518,0.125,,,0,,,,,,,,,,,,,,,,4635
13/07/2023 05:00,summer,,,0.513612366,0.19,,,0,,,,,,,,,,,,,,,,4636
13/07/2023 06:00,summer,,,0.540308786,0.189,,,0.029,,,,,,,,,,,,,,,,4637
13/07/2023 07:00,summer,,,0.614145112,0.102,,,0.155,,,,,,,,,,,,,,,,4638
13/07/2023 08:00,summer,,,0.691494903,0.077,,,0.407,,,,,,,,,,,,,,,,4639
13/07/2023 09:00,summer,,,0.732256265,0.15,,,0.776,,,,,,,,,,,,,,,,4640
13/07/2023 10:00,summer,,,0.729468769,0.141,,,0.953,,,,,,,,,,,,,,,,4641
13/07/2023 11:00,summer,,,0.731109124,0.166,,,0.947,,,,,,,,,,,,,,,,4642
13/07/2023 12:00,summer,,,0.731927455,0.178,,,0.857,,,,,,,,,,,,,,,,4643
13/07/2023 13:00,summer,,,0.73593044,0.2,,,0.887,,,,,,,,,,,,,,,,4644
13/07/2023 14:00,summer,,,0.724965179,0.136,,,0.714,,,,,,,,,,,,,,,,4645
13/07/2023 15:00,summer,,,0.723690579,0.175,,,0.53,,,,,,,,,,,,,,,,4646
13/07/2023 16:00,summer,,,0.72411914,0.09,,,0.371,,,,,,,,,,,,,,,,4647
13/07/2023 17:00,summer,,,0.747364902,0.112,,,0.229,,,,,,,,,,,,,,,,4648
13/07/2023 18:00,summer,,,0.751530444,0.121,,,0.136,,,,,,,,,,,,,,,,4649
13/07/2023 19:00,summer,,,0.728994026,0.188,,,0.089,,,,,,,,,,,,,,,,4650
13/07/2023 20:00,summer,,,0.70110059,0.141,,,0.024,,,,,,,,,,,,,,,,4651
13/07/2023 21:00,summer,,,0.675778522,0.195,,,0,,,,,,,,,,,,,,,,4652
13/07/2023 22:00,summer,,,0.654636776,0.322,,,0,,,,,,,,,,,,,,,,4653
13/07/2023 23:00,summer,,,0.612102057,0.341,,,0,,,,,,,,,,,,,,,,4654
14/07/2023 00:00,summer,,,0.570180624,0.392,,,0,,,,,,,,,,,,,,,,4655
14/07/2023 01:00,summer,,,0.545641789,0.46,,,0,,,,,,,,,,,,,,,,4656
14/07/2023 02:00,summer,,,0.529001784,0.482,,,0,,,,,,,,,,,,,,,,4657
14/07/2023 03:00,summer,,,0.514081567,0.316,,,0,,,,,,,,,,,,,,,,4658
14/07/2023 04:00,summer,,,0.511234959,0.206,,,0,,,,,,,,,,,,,,,,4659
14/07/2023 05:00,summer,,,0.518376417,0.147,,,0,,,,,,,,,,,,,,,,4660
14/07/2023 06:00,summer,,,0.54611099,0.158,,,0.007,,,,,,,,,,,,,,,,4661
14/07/2023 07:00,summer,,,0.618626535,0.215,,,0.047,,,,,,,,,,,,,,,,4662
14/07/2023 08:00,summer,,,0.692255969,0.221,,,0.146,,,,,,,,,,,,,,,,4663
14/07/2023 09:00,summer,,,0.740060885,0.252,,,0.296,,,,,,,,,,,,,,,,4664
14/07/2023 10:00,summer,,,0.746223303,0.244,,,0.405,,,,,,,,,,,,,,,,4665
14/07/2023 11:00,summer,,,0.757288315,0.22,,,0.543,,,,,,,,,,,,,,,,4666
14/07/2023 12:00,summer,,,0.765525191,0.161,,,0.649,,,,,,,,,,,,,,,,4667
14/07/2023 13:00,summer,,,0.766844126,0.142,,,0.625,,,,,,,,,,,,,,,,4668
14/07/2023 14:00,summer,,,0.756381316,0.108,,,0.537,,,,,,,,,,,,,,,,4669
14/07/2023 15:00,summer,,,0.74286316,0.12,,,0.496,,,,,,,,,,,,,,,,4670
14/07/2023 16:00,summer,,,0.732692215,0.173,,,0.342,,,,,,,,,,,,,,,,4671
14/07/2023 17:00,summer,,,0.745634031,0.245,,,0.227,,,,,,,,,,,,,,,,4672
14/07/2023 18:00,summer,,,0.746672184,0.17,,,0.186,,,,,,,,,,,,,,,,4673
14/07/2023 19:00,summer,,,0.724495979,0.153,,,0.073,,,,,,,,,,,,,,,,4674
14/07/2023 20:00,summer,,,0.697199203,0.133,,,0.027,,,,,,,,,,,,,,,,4675
14/07/2023 21:00,summer,,,0.66751209,0.126,,,0,,,,,,,,,,,,,,,,4676
14/07/2023 22:00,summer,,,0.643435067,0.068,,,0,,,,,,,,,,,,,,,,4677
14/07/2023 23:00,summer,,,0.603759887,0.023,,,0,,,,,,,,,,,,,,,,4678
15/07/2023 00:00,summer,,,0.568434975,0.047,,,0,,,,,,,,,,,,,,,,4679
15/07/2023 01:00,summer,,,0.538444913,0.074,,,0,,,,,,,,,,,,,,,,4680
15/07/2023 02:00,summer,,,0.517914605,0.103,,,0,,,,,,,,,,,,,,,,4681
15/07/2023 03:00,summer,,,0.504361351,0.15,,,0,,,,,,,,,,,,,,,,4682
15/07/2023 04:00,summer,,,0.498067779,0.111,,,0,,,,,,,,,,,,,,,,4683
15/07/2023 05:00,summer,,,0.497480355,0.121,,,0,,,,,,,,,,,,,,,,4684
15/07/2023 06:00,summer,,,0.502837372,0.118,,,0.011,,,,,,,,,,,,,,,,4685
15/07/2023 07:00,summer,,,0.538616707,0.128,,,0.067,,,,,,,,,,,,,,,,4686
15/07/2023 08:00,summer,,,0.587635265,0.134,,,0.179,,,,,,,,,,,,,,,,4687
15/07/2023 09:00,summer,,,0.638663627,0.171,,,0.358,,,,,,,,,,,,,,,,4688
15/07/2023 10:00,summer,,,0.662332408,0.179,,,0.437,,,,,,,,,,,,,,,,4689
15/07/2023 11:00,summer,,,0.674103069,0.193,,,0.426,,,,,,,,,,,,,,,,4690
15/07/2023 12:00,summer,,,0.680261792,0.165,,,0.331,,,,,,,,,,,,,,,,4691
15/07/2023 13:00,summer,,,0.683250638,0.17,,,0.238,,,,,,,,,,,,,,,,4692
15/07/2023 14:00,summer,,,0.665614967,0.185,,,0.217,,,,,,,,,,,,,,,,4693
15/07/2023 15:00,summer,,,0.65251983,0.238,,,0.19,,,,,,,,,,,,,,,,4694
15/07/2023 16:00,summer,,,0.650792654,0.251,,,0.139,,,,,,,,,,,,,,,,4695
15/07/2023 17:00,summer,,,0.674143708,0.306,,,0.087,,,,,,,,,,,,,,,,4696
15/07/2023 18:00,summer,,,0.681299945,0.327,,,0.055,,,,,,,,,,,,,,,,4697
15/07/2023 19:00,summer,,,0.672917136,0.372,,,0.035,,,,,,,,,,,,,,,,4698
15/07/2023 20:00,summer,,,0.65330491,0.305,,,0.016,,,,,,,,,,,,,,,,4699
15/07/2023 21:00,summer,,,0.630471085,0.214,,,0,,,,,,,,,,,,,,,,4700
15/07/2023 22:00,summer,,,0.615074278,0.149,,,0,,,,,,,,,,,,,,,,4701
15/07/2023 23:00,summer,,,0.581960521,0.161,,,0,,,,,,,,,,,,,,,,4702
16/07/2023 00:00,summer,,,0.545893015,0.395,,,0,,,,,,,,,,,,,,,,4703
16/07/2023 01:00,summer,,,0.51594544,0.347,,,0,,,,,,,,,,,,,,,,4704
16/07/2023 02:00,summer,,,0.496192823,0.169,,,0,,,,,,,,,,,,,,,,4705
16/07/2023 03:00,summer,,,0.48457179,0.221,,,0,,,,,,,,,,,,,,,,4706
16/07/2023 04:00,summer,,,0.481623583,0.249,,,0,,,,,,,,,,,,,,,,4707
16/07/2023 05:00,summer,,,0.480319426,0.327,,,0,,,,,,,,,,,,,,,,4708
16/07/2023 06:00,summer,,,0.481516442,0.419,,,0.003,,,,,,,,,,,,,,,,4709
16/07/2023 07:00,summer,,,0.506280641,0.292,,,0.027,,,,,,,,,,,,,,,,4710
16/07/2023 08:00,summer,,,0.548410813,0.276,,,0.119,,,,,,,,,,,,,,,,4711
16/07/2023 09:00,summer,,,0.590672139,0.269,,,0.283,,,,,,,,,,,,,,,,4712
16/07/2023 10:00,summer,,,0.619860496,0.38,,,0.443,,,,,,,,,,,,,,,,4713
16/07/2023 11:00,summer,,,0.636993716,0.472,,,0.517,,,,,,,,,,,,,,,,4714
16/07/2023 12:00,summer,,,0.647168354,0.486,,,0.559,,,,,,,,,,,,,,,,4715
16/07/2023 13:00,summer,,,0.645160396,0.331,,,0.722,,,,,,,,,,,,,,,,4716
16/07/2023 14:00,summer,,,0.635676628,0.416,,,0.679,,,,,,,,,,,,,,,,4717
16/07/2023 15:00,summer,,,0.627164512,0.513,,,0.662,,,,,,,,,,,,,,,,4718
16/07/2023 16:00,summer,,,0.634625544,0.485,,,0.564,,,,,,,,,,,,,,,,4719
16/07/2023 17:00,summer,,,0.648817946,0.427,,,0.397,,,,,,,,,,,,,,,,4720
16/07/2023 18:00,summer,,,0.65892239,0.267,,,0.233,,,,,,,,,,,,,,,,4721
16/07/2023 19:00,summer,,,0.649885655,0.279,,,0.134,,,,,,,,,,,,,,,,4722
16/07/2023 20:00,summer,,,0.639001674,0.33,,,0.038,,,,,,,,,,,,,,,,4723
16/07/2023 21:00,summer,,,0.619829093,0.181,,,0,,,,,,,,,,,,,,,,4724
16/07/2023 22:00,summer,,,0.607725928,0.275,,,0,,,,,,,,,,,,,,,,4725
16/07/2023 23:00,summer,,,0.575567197,0.274,,,0,,,,,,,,,,,,,,,,4726
17/07/2023 00:00,summer,,,0.53803113,0.221,,,0,,,,,,,,,,,,,,,,4727
17/07/2023 01:00,summer,,,0.512359932,0.178,,,0,,,,,,,,,,,,,,,,4728
17/07/2023 02:00,summer,,,0.494123906,0.171,,,0,,,,,,,,,,,,,,,,4729
17/07/2023 03:00,summer,,,0.486082838,0.137,,,0,,,,,,,,,,,,,,,,4730
17/07/2023 04:00,summer,,,0.479707987,0.115,,,0,,,,,,,,,,,,,,,,4731
17/07/2023 05:00,summer,,,0.486661026,0.081,,,0,,,,,,,,,,,,,,,,4732
17/07/2023 06:00,summer,,,0.519785867,0.106,,,0.001,,,,,,,,,,,,,,,,4733
17/07/2023 07:00,summer,,,0.597593776,0.092,,,0.049,,,,,,,,,,,,,,,,4734
17/07/2023 08:00,summer,,,0.670242322,0.093,,,0.159,,,,,,,,,,,,,,,,4735
17/07/2023 09:00,summer,,,0.712856473,0.095,,,0.357,,,,,,,,,,,,,,,,4736
17/07/2023 10:00,summer,,,0.715980168,0.088,,,0.551,,,,,,,,,,,,,,,,4737
17/07/2023 11:00,summer,,,0.721204184,0.129,,,0.65,,,,,,,,,,,,,,,,4738
17/07/2023 12:00,summer,,,0.722901804,0.114,,,0.685,,,,,,,,,,,,,,,,4739
17/07/2023 13:00,summer,,,0.72669605,0.204,,,0.861,,,,,,,,,,,,,,,,4740
17/07/2023 14:00,summer,,,0.714833027,0.481,,,0.825,,,,,,,,,,,,,,,,4741
17/07/2023 15:00,summer,,,0.707843043,0.606,,,0.787,,,,,,,,,,,,,,,,4742
17/07/2023 16:00,summer,,,0.716508481,0.657,,,0.676,,,,,,,,,,,,,,,,4743
17/07/2023 17:00,summer,,,0.740810868,0.606,,,0.543,,,,,,,,,,,,,,,,4744
17/07/2023 18:00,summer,,,0.747871047,0.345,,,0.366,,,,,,,,,,,,,,,,4745
17/07/2023 19:00,summer,,,0.723448589,0.344,,,0.228,,,,,,,,,,,,,,,,4746
17/07/2023 20:00,summer,,,0.696438138,0.285,,,0.091,,,,,,,,,,,,,,,,4747
17/07/2023 21:00,summer,,,0.686729005,0.144,,,0,,,,,,,,,,,,,,,,4748
17/07/2023 22:00,summer,,,0.663209851,0.105,,,0,,,,,,,,,,,,,,,,4749
17/07/2023 23:00,summer,,,0.620300141,0.315,,,0,,,,,,,,,,,,,,,,4750
18/07/2023 00:00,summer,,,0.576754977,0.334,,,0,,,,,,,,,,,,,,,,4751
18/07/2023 01:00,summer,,,0.544886265,0.306,,,0,,,,,,,,,,,,,,,,4752
18/07/2023 02:00,summer,,,0.525419972,0.283,,,0,,,,,,,,,,,,,,,,4753
18/07/2023 03:00,summer,,,0.518151053,0.28,,,0,,,,,,,,,,,,,,,,4754
18/07/2023 04:00,summer,,,0.509662951,0.356,,,0,,,,,,,,,,,,,,,,4755
18/07/2023 05:00,summer,,,0.519527252,0.267,,,0,,,,,,,,,,,,,,,,4756
18/07/2023 06:00,summer,,,0.549796249,0.399,,,0.004,,,,,,,,,,,,,,,,4757
18/07/2023 07:00,summer,,,0.623501421,0.359,,,0.077,,,,,,,,,,,,,,,,4758
18/07/2023 08:00,summer,,,0.698601264,0.373,,,0.229,,,,,,,,,,,,,,,,4759
18/07/2023 09:00,summer,,,0.743685185,0.298,,,0.439,,,,,,,,,,,,,,,,4760
18/07/2023 10:00,summer,,,0.746284262,0.269,,,0.551,,,,,,,,,,,,,,,,4761
18/07/2023 11:00,summer,,,0.751273677,0.354,,,0.558,,,,,,,,,,,,,,,,4762
18/07/2023 12:00,summer,,,0.750331581,0.33,,,0.59,,,,,,,,,,,,,,,,4763
18/07/2023 13:00,summer,,,0.750145009,0.356,,,0.513,,,,,,,,,,,,,,,,4764
18/07/2023 14:00,summer,,,0.733632464,0.417,,,0.368,,,,,,,,,,,,,,,,4765
18/07/2023 15:00,summer,,,0.727772995,0.433,,,0.314,,,,,,,,,,,,,,,,4766
18/07/2023 16:00,summer,,,0.743164261,0.507,,,0.274,,,,,,,,,,,,,,,,4767
18/07/2023 17:00,summer,,,0.756305579,0.506,,,0.203,,,,,,,,,,,,,,,,4768
18/07/2023 18:00,summer,,,0.759911406,0.448,,,0.126,,,,,,,,,,,,,,,,4769
18/07/2023 19:00,summer,,,0.733037651,0.49,,,0.073,,,,,,,,,,,,,,,,4770
18/07/2023 20:00,summer,,,0.709276507,0.336,,,0.02,,,,,,,,,,,,,,,,4771
18/07/2023 21:00,summer,,,0.691234442,0.199,,,0,,,,,,,,,,,,,,,,4772
18/07/2023 22:00,summer,,,0.672643744,0.194,,,0,,,,,,,,,,,,,,,,4773
18/07/2023 23:00,summer,,,0.622705257,0.147,,,0,,,,,,,,,,,,,,,,4774
19/07/2023 00:00,summer,,,0.576936008,0.151,,,0,,,,,,,,,,,,,,,,4775
19/07/2023 01:00,summer,,,0.545024809,0.142,,,0,,,,,,,,,,,,,,,,4776
19/07/2023 02:00,summer,,,0.532064521,0.129,,,0,,,,,,,,,,,,,,,,4777
19/07/2023 03:00,summer,,,0.519955814,0.193,,,0,,,,,,,,,,,,,,,,4778
19/07/2023 04:00,summer,,,0.51544853,0.092,,,0,,,,,,,,,,,,,,,,4779
19/07/2023 05:00,summer,,,0.517317945,0.144,,,0,,,,,,,,,,,,,,,,4780
19/07/2023 06:00,summer,,,0.549408327,0.078,,,0.002,,,,,,,,,,,,,,,,4781
19/07/2023 07:00,summer,,,0.623590088,0.036,,,0.045,,,,,,,,,,,,,,,,4782
19/07/2023 08:00,summer,,,0.697439346,0.061,,,0.181,,,,,,,,,,,,,,,,4783
19/07/2023 09:00,summer,,,0.731184861,0.07,,,0.416,,,,,,,,,,,,,,,,4784
19/07/2023 10:00,summer,,,0.729254488,0.038,,,0.556,,,,,,,,,,,,,,,,4785
19/07/2023 11:00,summer,,,0.734458184,0.054,,,0.768,,,,,,,,,,,,,,,,4786
19/07/2023 12:00,summer,,,0.738121275,0.077,,,0.887,,,,,,,,,,,,,,,,4787
19/07/2023 13:00,summer,,,0.735320848,0.05,,,0.887,,,,,,,,,,,,,,,,4788
19/07/2023 14:00,summer,,,0.727569798,0.057,,,0.801,,,,,,,,,,,,,,,,4789
19/07/2023 15:00,summer,,,0.719624787,0.12,,,0.717,,,,,,,,,,,,,,,,4790
19/07/2023 16:00,summer,,,0.720812567,0.137,,,0.581,,,,,,,,,,,,,,,,4791
19/07/2023 17:00,summer,,,0.742539891,0.137,,,0.376,,,,,,,,,,,,,,,,4792
19/07/2023 18:00,summer,,,0.746951118,0.101,,,0.219,,,,,,,,,,,,,,,,4793
19/07/2023 19:00,summer,,,0.72247509,0.137,,,0.124,,,,,,,,,,,,,,,,4794
19/07/2023 20:00,summer,,,0.699694835,0.184,,,0.038,,,,,,,,,,,,,,,,4795
19/07/2023 21:00,summer,,,0.67989419,0.234,,,0,,,,,,,,,,,,,,,,4796
19/07/2023 22:00,summer,,,0.66641852,0.257,,,0,,,,,,,,,,,,,,,,4797
19/07/2023 23:00,summer,,,0.619071721,0.137,,,0,,,,,,,,,,,,,,,,4798
20/07/2023 00:00,summer,,,0.569646769,0.098,,,0,,,,,,,,,,,,,,,,4799
20/07/2023 01:00,summer,,,0.539854363,0.082,,,0,,,,,,,,,,,,,,,,4800
20/07/2023 02:00,summer,,,0.524603488,0.104,,,0,,,,,,,,,,,,,,,,4801
20/07/2023 03:00,summer,,,0.513276167,0.043,,,0,,,,,,,,,,,,,,,,4802
20/07/2023 04:00,summer,,,0.508805828,0.043,,,0,,,,,,,,,,,,,,,,4803
20/07/2023 05:00,summer,,,0.518760645,0.038,,,0,,,,,,,,,,,,,,,,4804
20/07/2023 06:00,summer,,,0.549295645,0.024,,,0.014,,,,,,,,,,,,,,,,4805
20/07/2023 07:00,summer,,,0.618973817,0.037,,,0.167,,,,,,,,,,,,,,,,4806
20/07/2023 08:00,summer,,,0.696493555,0.006,,,0.4,,,,,,,,,,,,,,,,4807
20/07/2023 09:00,summer,,,0.73373591,0.009,,,0.745,,,,,,,,,,,,,,,,4808
20/07/2023 10:00,summer,,,0.730846815,0.013,,,0.926,,,,,,,,,,,,,,,,4809
20/07/2023 11:00,summer,,,0.737417474,0.032,,,0.94,,,,,,,,,,,,,,,,4810
20/07/2023 12:00,summer,,,0.73774259,0.06,,,0.885,,,,,,,,,,,,,,,,4811
20/07/2023 13:00,summer,,,0.734576408,0.089,,,0.858,,,,,,,,,,,,,,,,4812
20/07/2023 14:00,summer,,,0.723987986,0.095,,,0.784,,,,,,,,,,,,,,,,4813
20/07/2023 15:00,summer,,,0.717036793,0.12,,,0.683,,,,,,,,,,,,,,,,4814
20/07/2023 16:00,summer,,,0.718632815,0.092,,,0.634,,,,,,,,,,,,,,,,4815
20/07/2023 17:00,summer,,,0.736865147,0.081,,,0.594,,,,,,,,,,,,,,,,4816
20/07/2023 18:00,summer,,,0.740984509,0.096,,,0.387,,,,,,,,,,,,,,,,4817
20/07/2023 19:00,summer,,,0.722246031,0.057,,,0.175,,,,,,,,,,,,,,,,4818
20/07/2023 20:00,summer,,,0.697077285,0.054,,,0.063,,,,,,,,,,,,,,,,4819
20/07/2023 21:00,summer,,,0.678106054,0.13,,,0,,,,,,,,,,,,,,,,4820
20/07/2023 22:00,summer,,,0.665818164,0.25,,,0,,,,,,,,,,,,,,,,4821
20/07/2023 23:00,summer,,,0.618101916,0.278,,,0,,,,,,,,,,,,,,,,4822
21/07/2023 00:00,summer,,,0.571824674,0.249,,,0,,,,,,,,,,,,,,,,4823
21/07/2023 01:00,summer,,,0.543829639,0.073,,,0,,,,,,,,,,,,,,,,4824
21/07/2023 02:00,summer,,,0.52877642,0.007,,,0,,,,,,,,,,,,,,,,4825
21/07/2023 03:00,summer,,,0.514040928,0.005,,,0,,,,,,,,,,,,,,,,4826
21/07/2023 04:00,summer,,,0.513660395,0.007,,,0,,,,,,,,,,,,,,,,4827
21/07/2023 05:00,summer,,,0.518986009,0.024,,,0,,,,,,,,,,,,,,,,4828
21/07/2023 06:00,summer,,,0.543170172,0.036,,,0.019,,,,,,,,,,,,,,,,4829
21/07/2023 07:00,summer,,,0.613302768,0.008,,,0.183,,,,,,,,,,,,,,,,4830
21/07/2023 08:00,summer,,,0.685918063,0.001,,,0.436,,,,,,,,,,,,,,,,4831
21/07/2023 09:00,summer,,,0.727506992,0.004,,,0.788,,,,,,,,,,,,,,,,4832
21/07/2023 10:00,summer,,,0.7309244,0.014,,,0.946,,,,,,,,,,,,,,,,4833
21/07/2023 11:00,summer,,,0.740736978,0.023,,,0.958,,,,,,,,,,,,,,,,4834
21/07/2023 12:00,summer,,,0.734751896,0.048,,,0.951,,,,,,,,,,,,,,,,4835
21/07/2023 13:00,summer,,,0.736347918,0.036,,,0.916,,,,,,,,,,,,,,,,4836
21/07/2023 14:00,summer,,,0.720228837,0.031,,,0.872,,,,,,,,,,,,,,,,4837
21/07/2023 15:00,summer,,,0.712581233,0.032,,,0.799,,,,,,,,,,,,,,,,4838
21/07/2023 16:00,summer,,,0.715987557,0.03,,,0.663,,,,,,,,,,,,,,,,4839
21/07/2023 17:00,summer,,,0.731371433,0.04,,,0.477,,,,,,,,,,,,,,,,4840
21/07/2023 18:00,summer,,,0.732040137,0.023,,,0.273,,,,,,,,,,,,,,,,4841
21/07/2023 19:00,summer,,,0.718736261,0.034,,,0.103,,,,,,,,,,,,,,,,4842
21/07/2023 20:00,summer,,,0.690103926,0.011,,,0.035,,,,,,,,,,,,,,,,4843
21/07/2023 21:00,summer,,,0.662095961,0.002,,,0,,,,,,,,,,,,,,,,4844
21/07/2023 22:00,summer,,,0.642432012,0.001,,,0,,,,,,,,,,,,,,,,4845
21/07/2023 23:00,summer,,,0.600693457,0.007,,,0,,,,,,,,,,,,,,,,4846
22/07/2023 00:00,summer,,,0.568095082,0.008,,,0,,,,,,,,,,,,,,,,4847
22/07/2023 01:00,summer,,,0.540526761,0.003,,,0,,,,,,,,,,,,,,,,4848
22/07/2023 02:00,summer,,,0.521867715,0,,,0,,,,,,,,,,,,,,,,4849
22/07/2023 03:00,summer,,,0.507250446,0.001,,,0,,,,,,,,,,,,,,,,4850
22/07/2023 04:00,summer,,,0.505462311,0.008,,,0,,,,,,,,,,,,,,,,4851
22/07/2023 05:00,summer,,,0.509243626,0,,,0,,,,,,,,,,,,,,,,4852
22/07/2023 06:00,summer,,,0.514083414,0,,,0.007,,,,,,,,,,,,,,,,4853
22/07/2023 07:00,summer,,,0.548758096,0,,,0.139,,,,,,,,,,,,,,,,4854
22/07/2023 08:00,summer,,,0.59688628,0,,,0.356,,,,,,,,,,,,,,,,4855
22/07/2023 09:00,summer,,,0.649754501,0,,,0.655,,,,,,,,,,,,,,,,4856
22/07/2023 10:00,summer,,,0.675499588,0.001,,,0.806,,,,,,,,,,,,,,,,4857
22/07/2023 11:00,summer,,,0.685879271,0.006,,,0.869,,,,,,,,,,,,,,,,4858
22/07/2023 12:00,summer,,,0.690637781,0.008,,,0.873,,,,,,,,,,,,,,,,4859
22/07/2023 13:00,summer,,,0.69067842,0.015,,,0.867,,,,,,,,,,,,,,,,4860
22/07/2023 14:00,summer,,,0.678348044,0.012,,,0.84,,,,,,,,,,,,,,,,4861
22/07/2023 15:00,summer,,,0.669859942,0.01,,,0.783,,,,,,,,,,,,,,,,4862
22/07/2023 16:00,summer,,,0.674132625,0.008,,,0.647,,,,,,,,,,,,,,,,4863
22/07/2023 17:00,summer,,,0.697234301,0.009,,,0.471,,,,,,,,,,,,,,,,4864
22/07/2023 18:00,summer,,,0.703629472,0.043,,,0.264,,,,,,,,,,,,,,,,4865
22/07/2023 19:00,summer,,,0.684604671,0.027,,,0.096,,,,,,,,,,,,,,,,4866
